152555 5108386 -0.0130087 -0.0762886 1.21924e-09 7.42155e-11 1.12925e-09 0.0001322 -0.00019374
152555 5617873 -0.0117742 -0.0744664 1.97915e-07 2.41851e-09 1.67626e-07 7.59273e-05 -0.000153783
152561 5676551 -0.013598 -0.0761424 1.16596e-09 3.70527e-11 1.18176e-09 9.64826e-05 -0.000187652
152564 6193257 -0.0141805 -0.076797 1.19486e-09 6.96471e-11 1.09735e-09 0.000109221 -0.00018244
152564 6281575 -0.013616 -0.0741868 8.32991e-08 4.66196e-09 6.74357e-08 5.2957e-05 -0.000182581
152568 6725191 -0.0143991 -0.0766793 1.15663e-09 2.95405e-11 1.08678e-09 0.000116055 -0.000177153
152569 7512741 -0.0144515 -0.0762028 1.14799e-09 4.91892e-11 1.06394e-09 0.000116345 -0.000176461
152629 790719 -0.014537 -0.0754579 1.18607e-09 8.3308e-11 1.17896e-09 8.23226e-05 -0.00019107
152635 821800 -0.014966 -0.0756175 3.12872e-09 2.37845e-10 3.24349e-09 6.20324e-05 -0.000164297
152637 946182 -0.0146662 -0.0749008 3.43993e-09 2.00982e-10 3.30631e-09 7.12101e-05 -0.000179129
152640 1067422 -0.0146884 -0.0747975 1.09839e-09 7.27282e-11 1.0845e-09 7.58494e-05 -0.000183358
152641 1220272 -0.0148211 -0.0747408 1.15932e-09 8.38006e-11 1.1507e-09 7.43263e-05 -0.000181039
152645 311370 -0.0154109 -0.0743269 1.21989e-09 1.09001e-10 1.15323e-09 7.50158e-05 -0.000211315
152646 467650 -0.0155935 -0.0739625 1.19797e-09 5.8774e-11 1.15634e-09 8.08132e-05 -0.000196574
152648 901345 -0.0155693 -0.0746202 1.72891e-09 1.02026e-10 1.72955e-09 9.09668e-05 -0.000178636
152649 224017 -0.0153164 -0.0750806 1.52816e-09 3.0265e-11 1.54738e-09 8.65257e-05 -0.000177715
153170 134859 -0.0163807 -0.0755188 1.46189e-09 2.94679e-10 1.75792e-09 7.39542e-05 -0.000193039
153170 344497 -0.0154909 -0.0730878 1.10333e-08 1.20358e-09 1.19685e-08 3.82923e-05 -0.000144046
153175 354896 -0.0169542 -0.0757181 1.18049e-07 2.42736e-08 1.30094e-07 0.000141447 -0.000304907
153176 431265 -0.0162168 -0.0743991 1.60413e-09 2.57519e-10 1.75424e-09 8.45073e-05 -0.000168407
153179 545585 -0.0159097 -0.0736272 3.98324e-09 5.83845e-10 4.41633e-09 9.43037e-05 -0.000175226
153181 106574 -0.0152604 -0.0742188 1.59896e-09 2.12061e-10 1.74444e-09 8.39437e-05 -0.000188009
153181 256046 -0.0151194 -0.0723966 3.30776e-08 4.28941e-09 3.08658e-08 3.49782e-05 -0.000160384
153182 498103 -0.0163544 -0.0734469 1.50874e-09 2.16128e-10 1.85686e-09 6.70054e-05 -0.000169243
153190 1202789 -0.0162966 -0.0742797 1.5437e-09 1.95965e-10 1.68683e-09 6.59717e-05 -0.000170139
153192 1567849 -0.0164799 -0.0744862 1.58879e-09 2.34259e-10 1.89781e-09 8.72214e-05 -0.000168182
153303 24740 -0.0163324 -0.0723646 2.15852e-08 3.47192e-09 2.58289e-08 3.09683e-05 -0.000166024
153332 261450 -0.0176085 -0.0718851 2.30857e-09 3.03368e-10 2.50431e-09 7.6103e-05 -0.000188781
153334 283792 -0.0177854 -0.0722387 2.0038e-08 2.24337e-09 2.14254e-08 9.15147e-05 -0.00024629
153340 308487 -0.0185512 -0.0717297 4.0377e-08 1.0303e-08 4.94883e-08 4.90431e-05 -0.000124795
153342 455381 -0.0180198 -0.0719286 1.62805e-09 2.05163e-10 1.78068e-09 5.31455e-05 -0.000188968
153343 895184 -0.0183041 -0.0720074 2.67514e-09 3.99438e-10 3.16968e-09 8.57645e-05 -0.000182889
153368 1480618 -0.0179987 -0.0712398 1.45941e-09 1.7376e-10 1.59025e-09 6.71318e-05 -0.000177054
153373 1736245 -0.0180208 -0.0711484 1.59145e-09 1.83286e-10 1.82938e-09 6.29498e-05 -0.000196028
153375 2126266 -0.0178976 -0.0709026 1.49053e-09 1.73677e-10 1.72915e-09 6.35506e-05 -0.000175171
153375 2307964 -0.0169522 -0.0683844 1.32085e-08 1.34608e-09 1.52162e-08 4.33967e-05 -0.000133179
153378 65316 -0.0182219 -0.070725 2.91311e-09 3.24709e-10 3.03505e-09 5.79891e-05 -0.000154785
153379 121609 -0.018055 -0.0717442 2.58098e-09 1.56727e-10 2.73226e-09 6.72277e-05 -0.000156072
153381 136751 -0.0173711 -0.0714318 1.08916e-08 1.35138e-09 1.21421e-08 9.76117e-05 -0.000146958
153382 400191 -0.0183764 -0.071243 1.55579e-09 1.53972e-10 1.66933e-09 4.89529e-05 -0.000165969
153407 278222 -0.0179852 -0.0708903 1.42103e-09 1.60381e-10 1.60318e-09 5.58839e-05 -0.000157177
153407 719727 -0.0155016 -0.069276 3.15203e-08 2.29529e-09 3.25975e-08 2.00203e-05 -0.000167465
153408 1085221 -0.016812 -0.0721666 1.48393e-09 1.57217e-10 1.65169e-09 5.3336e-05 -0.000155536
153408 1356544 -0.015431 -0.0700896 4.36266e-08 4.01095e-09 5.22805e-08 -4.9264e-06 -0.000153326
153409 1445446 -0.0169977 -0.0735376 1.5456e-09 1.52524e-10 1.75701e-09 3.61118e-05 -0.000158877
153414 1913304 -0.0169155 -0.0733612 1.53525e-09 1.70179e-10 1.6254e-09 6.65337e-05 -0.000152403
153416 2423230 -0.0172205 -0.0734223 1.53488e-09 1.41244e-10 1.65747e-09 6.24939e-05 -0.000142509
153417 2572110 -0.0175018 -0.0729773 1.23004e-08 2.38944e-09 1.43388e-08 4.96946e-05 -0.000121568
153441 447689 -0.0170467 -0.0702496 1.51616e-09 1.82841e-10 1.4586e-09 7.34371e-05 -0.000151169
153442 724912 -0.0169254 -0.0703398 1.4558e-09 1.34558e-10 1.47473e-09 7.92065e-05 -0.00013797
153443 1338711 -0.0168306 -0.0704103 1.49489e-09 1.54729e-10 1.49096e-09 0.00010754 -0.000147047
153444 1399786 -0.0168625 -0.0704801 1.56412e-09 1.46235e-10 1.506e-09 8.22293e-05 -0.000146753
153446 1825752 -0.0172408 -0.0706819 1.47192e-09 1.8359e-10 1.43591e-09 5.58494e-05 -0.000151878
153447 2345216 -0.0166547 -0.0702598 1.48092e-09 1.65133e-10 1.45404e-09 8.91255e-05 -0.000165792
153450 2821596 -0.0170573 -0.0700049 1.5111e-09 1.7777e-10 1.48102e-09 7.8482e-05 -0.000144431
153484 260292 -0.0169896 -0.069613 1.53538e-09 1.65311e-10 1.63099e-09 7.90862e-05 -0.000156754
153485 430770 -0.0169719 -0.069605 2.18954e-09 2.87089e-10 2.35076e-09 5.89251e-05 -0.000151171
153486 795068 -0.0218272 -0.0697018 6.27176e-07 -2.07934e-09 5.62049e-07 0.000111541 -0.000109675
153487 921997 -0.0187508 -0.0696028 2.14361e-06 -2.3179e-08 1.83218e-06 0.000203483 -6.29938e-05
153488 1037734 -0.0159902 -0.0687408 1.51064e-09 1.7922e-10 1.699e-09 7.41414e-05 -0.000150632
153792 206912 -0.0190857 -0.0695842 1.12734e-06 -4.97585e-09 1.16221e-06 0.000100065 -8.23218e-05
153796 224350 -0.0160379 -0.070088 1.84776e-08 1.86046e-09 2.09683e-08 4.57282e-05 -0.000178215
153797 294805 -0.0159184 -0.0697168 1.47848e-09 2.08994e-10 1.56444e-09 6.18737e-05 -0.000144312
153798 647953 -0.0158453 -0.0699014 1.44322e-09 1.9915e-10 1.62144e-09 7.60402e-05 -0.000141946
153800 849423 -0.0164441 -0.0693031 1.48753e-09 1.82433e-10 1.58242e-09 7.73879e-05 -0.00014443
153803 1087607 -0.0160299 -0.0702352 1.51028e-09 1.71271e-10 1.72282e-09 8.13925e-05 -0.000127783
153879 178523 -0.0166649 -0.0692223 1.60109e-09 2.32033e-10 1.83146e-09 9.23995e-05 -0.000153782
153880 450167 -0.01606 -0.0683539 2.58025e-08 6.92696e-09 2.87275e-08 0.000103668 -0.000175962
153881 457506 -0.0161857 -0.0698564 1.48462e-08 2.85161e-09 1.94661e-08 8.81661e-05 -0.000156281
153889 598823 -0.0162676 -0.0690263 1.57494e-09 1.73592e-10 1.76502e-09 8.5161e-05 -0.000134621
153975 206279 -0.0171286 -0.0651182 1.28811e-09 1.71915e-10 1.61602e-09 8.03318e-05 -0.000161698
153976 1166615 -0.0175614 -0.0659583 1.51898e-09 1.11725e-10 1.64797e-09 8.97068e-05 -0.00018523
153982 1004973 -0.0180669 -0.0647505 1.38839e-09 1.59377e-10 1.63693e-09 8.04244e-05 -0.000146701
153983 1101213 -0.0183639 -0.0646575 1.47662e-09 1.88115e-10 1.71641e-09 8.45734e-05 -0.000134734
153984 1345889 -0.0174433 -0.0641545 1.48766e-09 1.50466e-10 1.69248e-09 7.36841e-05 -0.000164775
154006 65201 -0.0166105 -0.0637976 1.45581e-09 1.79439e-10 1.57838e-09 4.84552e-05 -0.000109315
154007 482565 -0.0162243 -0.0639676 1.49778e-09 1.12859e-10 1.59745e-09 6.33182e-05 -0.000153857
154008 1212570 -0.0165629 -0.063925 1.50626e-09 2.06172e-10 1.69589e-09 7.41903e-05 -0.000145861
154041 737127 -0.0164529 -0.0629028 1.42826e-09 1.57049e-10 1.56607e-09 8.05466e-05 -0.000151372
154042 976056 -0.0161097 -0.0620699 1.43703e-09 1.23356e-10 1.62434e-09 8.09514e-05 -0.000143896
154043 1574844 -0.0162782 -0.0624214 4.98542e-09 1.4862e-10 5.72368e-09 9.29998e-05 -0.000162369
154044 1976170 -0.0167846 -0.0632191 1.53591e-09 1.6136e-10 1.66693e-09 9.11669e-05 -0.000132904
154044 2590799 -0.0147907 -0.0610736 6.90722e-09 5.84689e-10 7.47275e-09 5.19006e-05 -9.06257e-05
154045 3001441 -0.0163631 -0.0637932 1.4655e-09 1.7628e-10 1.70861e-09 6.91615e-05 -0.000163495
154367 30046 -0.0131352 -0.0664826 9.91066e-09 4.28701e-10 1.09491e-08 -2.00586e-06 -0.000200793
154372 43776 -0.0144699 -0.0666672 8.65256e-09 8.8414e-10 8.99568e-09 -2.5243e-05 -0.000168617
154373 215446 -0.0137339 -0.0669565 1.42443e-09 1.43707e-10 1.63649e-09 2.0703e-05 -0.000179278
154373 469981 -0.0126389 -0.0639807 6.22062e-08 7.44857e-09 7.38103e-08 -5.42622e-05 -0.00020603
154481 220731 -0.012497 -0.0682754 1.45933e-09 1.58135e-10 1.75679e-09 7.26725e-07 -0.000195869
154483 608054 -0.0128847 -0.0685364 7.38688e-09 8.64937e-10 9.02957e-09 2.57538e-05 -0.000185953
154490 104315 -0.0128871 -0.0678515 1.40871e-09 1.41282e-10 1.70633e-09 1.49109e-05 -0.00018247
154492 441914 -0.0123852 -0.0653346 1.5164e-08 1.22941e-09 1.67676e-08 -2.85504e-05 -0.000109913
154492 660339 -0.01325 -0.0672194 1.41663e-09 1.85885e-10 1.73524e-09 3.71463e-06 -0.000171623
154494 770162 -0.0130907 -0.0669384 1.38135e-09 1.60638e-10 1.66656e-09 1.58237e-05 -0.000176063
154566 197893 -0.0140818 -0.065001 1.45076e-09 1.89527e-10 1.68104e-09 1.17179e-05 -0.00016592
154569 312218 -0.0140233 -0.0648913 1.53977e-09 2.32425e-10 1.75257e-09 1.32573e-05 -0.000166137
154570 503724 -0.013856 -0.0653097 1.52925e-09 2.49696e-10 1.77446e-09 2.39021e-05 -0.000166881
154571 574494 -0.0143412 -0.0650621 1.46819e-09 2.09669e-10 1.70106e-09 2.78597e-05 -0.00016233
154573 656397 -0.0143612 -0.0648111 2.716e-09 3.42375e-10 3.14607e-09 1.23457e-05 -0.000156382
154574 764604 -0.0140858 -0.0646122 1.49131e-09 2.29308e-10 1.77499e-09 2.74561e-05 -0.000181772
154577 970824 -0.0143634 -0.0640932 1.45013e-09 1.61222e-10 1.60972e-09 1.83132e-05 -0.000153441
154578 1045588 -0.0140486 -0.064044 1.42759e-09 1.5361e-10 1.62957e-09 1.23057e-05 -0.000160905
154579 1229391 -0.0140635 -0.0636878 1.43713e-09 2.03122e-10 1.72174e-09 6.91283e-07 -0.000179903
154597 171537 -0.0139907 -0.0634505 1.4015e-09 1.80165e-10 1.65062e-09 -5.19105e-06 -0.000148876
154598 700878 -0.0150134 -0.0640712 1.41353e-09 1.77082e-10 1.64421e-09 -3.26038e-05 -0.000121274
154599 1489330 -0.0153722 -0.0639757 1.42524e-09 1.28398e-10 1.67896e-09 -1.97444e-05 -8.91944e-05
154607 173728 -0.0158446 -0.0641868 6.69974e-09 6.50487e-10 7.31845e-09 4.78744e-06 -8.24135e-05
154610 479080 -0.0154658 -0.0626683 2.19572e-09 2.15699e-10 2.42891e-09 -2.52959e-05 -0.00013607
154610 619796 -0.0135728 -0.0596545 1.2797e-08 8.81239e-10 1.51e-08 -4.21566e-05 -0.000101678
154612 1451155 -0.0155191 -0.0634929 1.41981e-09 2.23368e-10 1.70562e-09 -2.93497e-05 -0.000107403
154615 1852524 -0.0163234 -0.0638627 1.44805e-09 2.09832e-10 1.62381e-09 -2.21329e-05 -0.000108602
154615 1972039 -0.0156553 -0.0603278 1.29027e-07 9.3144e-09 1.31277e-07 5.50675e-05 5.48784e-05
154616 2130116 -0.0162906 -0.0605673 5.47347e-08 8.84871e-09 5.8282e-08 -4.90056e-05 -4.31895e-05
154616 2624337 -0.0167503 -0.0640964 1.45559e-09 2.20239e-10 1.70661e-09 -2.35842e-05 -0.000103025
154639 827667 -0.016159 -0.0636098 2.10544e-09 2.8634e-10 2.36249e-09 -1.28024e-05 -0.000102548
154640 862120 -0.0158309 -0.0632678 4.34725e-09 1.94784e-10 4.97205e-09 -6.00518e-05 -0.000115765
154641 942865 -0.0162134 -0.0635391 1.34926e-09 1.45505e-10 1.64196e-09 -3.1221e-05 -7.38503e-05
154662 158737 -0.0144747 -0.0595425 6.44192e-08 6.67069e-09 9.06662e-08 -2.06404e-05 -5.55562e-05
154662 297581 -0.0157032 -0.0625771 1.49692e-09 2.18449e-10 1.69472e-09 -4.48832e-05 -8.65132e-05
154671 1286312 -0.0157668 -0.0639158 1.8843e-08 3.95758e-09 2.0421e-08 1.50589e-05 -0.000114568
154672 1441034 -0.0162894 -0.063378 3.6274e-09 3.46281e-10 4.10015e-09 5.31831e-06 -8.41576e-05
154674 1543490 -0.0158788 -0.0630909 1.61817e-09 1.74035e-10 1.78736e-09 1.37018e-05 -5.44354e-05
154675 1986313 -0.0159468 -0.0627025 1.41588e-09 1.97521e-10 1.60631e-09 2.32457e-05 -0.000102769
154682 2014145 -0.0161419 -0.0620766 6.4806e-09 5.72683e-10 7.05559e-09 -1.58832e-05 -8.6216e-05
154930 151645 -0.014617 -0.0643261 1.27648e-09 1.92648e-10 1.67669e-09 1.1317e-05 -0.000120302
154934 444897 -0.016144 -0.0636367 1.38524e-09 1.81017e-10 1.63867e-09 1.31418e-05 -0.000115127
154935 1095633 -0.016395 -0.0635392 1.38314e-09 1.60609e-10 1.64985e-09 -1.05509e-05 -0.000134169
154938 1123967 -0.0162156 -0.0625013 6.14473e-09 4.97194e-10 7.03697e-09 -3.27403e-05 -0.000132928
154939 1150424 -0.015954 -0.0599146 1.15033e-08 2.46109e-09 1.20792e-08 5.39223e-05 8.40614e-05
155120 68221 -0.0150368 -0.0680728 6.03366e-09 9.58432e-11 5.9158e-09 1.00297e-05 -0.00015492
155206 244637 -0.0151148 -0.0666891 1.58918e-08 1.01817e-09 1.92792e-08 -3.54572e-05 -0.000141115
155210 631807 -0.0144862 -0.0649849 1.34181e-09 1.68535e-10 1.64666e-09 6.9995e-06 -0.000142957
155222 1059138 -0.0158732 -0.0635087 5.55792e-09 8.74782e-10 7.10099e-09 6.42307e-06 -0.00011321
155223 1091734 -0.0153528 -0.063611 1.1202e-08 9.64974e-10 1.27804e-08 7.96938e-06 -0.000145417
155224 1446519 -0.0153994 -0.0633691 1.47893e-09 1.91358e-10 1.70225e-09 -2.50265e-06 -0.000116194
155224 1455756 -0.0161658 -0.0637898 1.95489e-08 2.7492e-09 2.18864e-08 1.32515e-05 -0.000112336
155231 395874 -0.0156755 -0.0631839 1.4676e-09 2.0607e-10 1.63425e-09 2.78757e-06 -0.000119103
155233 436828 -0.0168263 -0.0633457 2.1053e-08 2.3086e-09 2.20898e-08 -4.18873e-05 -0.000117721
155234 500891 -0.0160924 -0.0630011 3.98954e-09 5.15456e-10 5.10141e-09 5.87875e-06 -0.000104373
155237 517520 -0.0161685 -0.0632794 2.22767e-08 -3.03027e-10 2.55693e-08 -2.10837e-05 -8.09396e-05
155240 704550 -0.0160565 -0.0632479 1.361e-09 1.52341e-10 1.62717e-09 4.60191e-06 -0.000109758
155241 907237 -0.0152248 -0.0634152 1.84446e-09 2.12486e-10 2.14144e-09 1.47037e-05 -0.000103271
155245 1009905 -0.016984 -0.0640061 2.86083e-09 4.41794e-10 3.76014e-09 -9.21444e-06 -0.000100003
155276 104602 -0.0173147 -0.0637959 2.88024e-09 4.11589e-10 3.23231e-09 -2.93743e-05 -7.91866e-05
155277 344335 -0.0166576 -0.0656293 2.03444e-08 3.11109e-09 2.42724e-08 -3.75985e-05 -0.000160867
155281 892517 -0.0175492 -0.063389 1.3671e-09 1.58586e-10 1.54453e-09 -6.87392e-05 -9.24106e-05
155466 277268 -0.0163019 -0.0629959 2.66436e-09 3.48255e-10 3.15514e-09 -6.24751e-05 -0.000116394
155541 87209 -0.0180617 -0.062929 4.93343e-09 2.65611e-10 6.02104e-09 -3.45414e-05 -4.44544e-05
155544 327950 -0.0170105 -0.0623646 1.3812e-09 1.43617e-10 1.59466e-09 -3.63565e-05 -7.39084e-05
155547 488064 -0.0177057 -0.0617064 3.77019e-08 1.17878e-08 4.31175e-08 -2.86596e-05 -2.0482e-05
155553 543423 -0.0172651 -0.0613981 1.66482e-07 -1.50234e-09 1.32117e-07 -7.75859e-05 -7.88958e-05
155554 2256835 -0.0167485 -0.0608029 1.46543e-09 2.08078e-10 1.68654e-09 -6.75444e-05 -9.34505e-05
155601 209081 -0.0170658 -0.0605947 1.36348e-09 2.12142e-10 1.55499e-09 -3.97699e-05 -8.14713e-05
155605 807877 -0.0167733 -0.0611876 7.65691e-09 1.65176e-09 7.68573e-09 -7.33069e-05 -0.000111598
157476 22078 0.00233867 -0.0559904 2.21038e-08 8.88266e-10 1.69318e-08 -0.000108462 -5.22985e-05
157478 190435 0.00307633 -0.0588876 2.18634e-09 7.02459e-11 2.10188e-09 -0.000143395 -0.000128315
157482 430396 0.00272632 -0.0582378 1.71521e-08 -2.51926e-10 1.56449e-08 -0.000151529 -0.00014401
157483 452926 0.00214185 -0.0590569 9.7678e-09 7.51395e-10 9.41563e-09 -0.00015401 -0.000105639
157531 859317 0.00336733 -0.0567016 1.11962e-08 2.89978e-10 1.05555e-08 -0.000126231 -0.000127026
157572 1647859 0.00147507 -0.0529393 1.33153e-09 4.32592e-11 1.28072e-09 -0.000141603 -0.000170353
157573 1801785 0.00100943 -0.0526202 2.2013e-09 8.8498e-11 2.08612e-09 -0.000124846 -0.000174276
157574 2334114 0.000965491 -0.052514 1.31951e-09 5.86987e-11 1.30112e-09 -0.00012451 -0.000143041
157575 2765690 0.00100259 -0.0522355 4.08795e-09 1.04131e-10 4.25431e-09 -0.000132028 -0.000149204
157575 3226623 0.000881109 -0.0525948 2.73835e-09 1.59623e-10 2.74511e-09 -0.000131518 -0.000143713
157576 3660398 0.000752654 -0.0519655 1.34976e-09 2.63589e-11 1.30501e-09 -0.000126753 -0.000162994
157577 4315209 0.0017559 -0.0537724 1.26273e-09 2.20694e-11 1.30039e-09 -0.000123719 -0.000140676
157581 5242652 0.000870946 -0.0523218 1.31314e-09 3.76891e-11 1.31218e-09 -0.000126337 -0.000156927
157591 5305416 0.000901183 -0.0518919 3.04292e-09 9.14897e-11 3.08007e-09 -0.000134456 -0.00014912
157705 1310132 0.00335988 -0.0534571 2.61177e-09 6.58423e-11 2.38635e-09 -0.000128115 -0.000150268
157708 1425031 0.00322563 -0.0534444 1.50012e-09 6.17579e-11 1.44469e-09 -0.000117474 -0.000140413
157709 1661551 0.00313734 -0.0537521 1.68095e-09 8.80576e-12 1.62219e-09 -0.000130244 -0.000134618
157713 1934186 0.00220871 -0.053137 1.37636e-09 8.19568e-12 1.35061e-09 -0.000131137 -0.000131375
158031 1575147 0.000841041 -0.0440745 2.80774e-09 4.2978e-11 2.2377e-09 -0.000112861 -0.000116583
158033 1762870 0.00125309 -0.0441555 2.88608e-09 5.67139e-11 2.26179e-09 -0.000121351 -9.97399e-05
158034 1892016 0.000972859 -0.0437123 4.3291e-09 6.65219e-11 3.35467e-09 -0.000136078 -8.99343e-05
158035 1989571 0.00112139 -0.043504 7.18683e-09 3.5087e-11 5.7308e-09 -0.000116027 -0.000119588
158036 2200973 0.000885902 -0.0435158 2.70361e-09 6.48444e-11 2.23196e-09 -0.00010354 -0.000106544
158040 2311002 0.00126643 -0.0430736 8.21397e-09 1.84053e-10 6.36891e-09 -9.92239e-05 -0.00010024
158063 2684053 0.00563822 -0.0451283 2.68336e-07 4.13387e-08 2.03274e-07 -0.000180483 -0.000210679
158068 3221138 0.00436383 -0.0458099 1.7394e-08 1.46189e-09 1.25957e-08 -0.000212097 -9.59082e-05
158527 6463493 0.0113238 -0.0469517 3.08626e-09 1.69224e-10 2.94629e-09 -0.000210723 -7.45871e-05
158531 6748933 0.011211 -0.0496785 9.09816e-09 -2.40502e-10 8.84089e-09 -0.000239468 -2.64984e-05
158532 6827549 0.0116588 -0.049807 5.50527e-09 9.14135e-11 4.8883e-09 -0.00019625 -6.84879e-05
158535 7369647 0.0108019 -0.0485081 1.22812e-09 1.2442e-11 1.19508e-09 -0.000224911 -3.36294e-05
158536 7378209 0.00996545 -0.0472596 2.9598e-08 2.25707e-09 3.17629e-08 -0.000204922 -3.21453e-05
158537 7594040 0.00982934 -0.0473188 1.58147e-09 1.61353e-11 1.57644e-09 -0.000212392 -4.23909e-05
158538 7675882 0.00964679 -0.0467676 5.70522e-09 2.78119e-10 5.15792e-09 -0.000207372 -6.85135e-05
158539 7749211 0.00892291 -0.0462969 1.66881e-09 4.60064e-11 1.67784e-09 -0.000199603 -5.68558e-05
158541 8389184 0.00882741 -0.0452835 1.2553e-09 9.62595e-12 1.24569e-09 -0.000183614 -6.04958e-05
